arxiu	hash	classet	classe	classer	text_orig	text
bcn_cat_tweet_20211021_203425.csv	4a437d2b8839e9edbef8ad76e48c816f30d5fa8e0a8245185fdef330eea12efa	5 Urbanisme	5	2	@bcn_ajuntament Ja era hora!!! Es nota que venen eleccions...passeu per la Nova Esquerra de l'Eixample, please	ja era hora es nota que venen eleccionspasseu per la nova esquerra de leixample please
bcn_cat_tweet_20211021_203425.csv	883a17df84876c064803cebab02d26cf736a92a6b5a5478d73e8164ed91fb82f	5 Urbanisme	5	2	@bcn_ajuntament @DadLuisa I si ja hem fet queixes i ens diuen que escombren el carrer 4 dies a la setmana? I l'aigüeta? 💦 Pacuando? Plè de brutícia, pixats, cagats i pudor!!! #baixguinardo #gràcia #carrerencarnació @bcn_hg @rosaalarcon	i si ja hem fet queixes i ens diuen que escombren el carrer 4 dies a la setmana i laigüeta   pacuando plè de brutícia pixats cagats i pudor baixguinardo gràcia carrerencarnació
bcn_cat_tweet_20211021_203425.csv	a0ed894d64afa8c86fc32133b556440a86b501d8b304358477903cd67f157446	2 Politica	2	1	@bcn_ajuntament El CM de l'Ajuntament va al Parvulari?O creu que som nens de P3?	el cm de lajuntament va al parvulario creu que som nens de p3
bcn_cat_tweet_20211021_203425.csv	b8386fc7e312592e53352cb4b13a1110f41ea6c1af310070e2229946626d14b3	2 Politica	2	1	@bcn_ajuntament Quins collons que teniu.	quins collons que teniu
bcn_cat_tweet_20211021_203425.csv	b4b16cd949fdc82f135bac1e49561b63f6c273838e75e26dc38e40d333c80ac4	5 Urbanisme	5	2	@bcn_ajuntament El incivisme de la gent fa que sigui infructuosa la netega, dons multes I a descontarles de las pagas socials. No tot val. Els veins que cumplim amb tot ens sentim deixats de la má del AJUNTAMENT de BCN.	el incivisme de la gent fa que sigui infructuosa la netega dons multes i a descontarles de las pagas socials no tot val els veins que cumplim amb tot ens sentim deixats de la má del ajuntament de bcn
bcn_cat_tweet_20211021_203425.csv	6e981f836bcfdfa4bd7bcf4bfc402a9a1c5117c1ef2b413bf6bb44b7c55d97eb	2 Politica	2	1	@bcn_ajuntament Millo que marxeu ja i deixeu a la gent que hi enten, no perroflautes	millo que marxeu ja i deixeu a la gent que hi enten no perroflautes
bcn_cat_tweet_20211021_203425.csv	0a8c337fb149a45a8d7a7cdd61327ab1c43d6873255f77087774615cbba0cd31	1 Altres	1	0	@bcn_ajuntament @bcn_ajuntament @bcn_hg pq no responeu a la 5534NSK creada el 27/5/2020? Hi ha tot un fil d'incidències sense resposta encara, que us pasa? MNL9543, JBF5886.. @BCN_CiutatDrets  @BCNmetropoli @barcelona_010 @BCN_digital	pq no responeu a la 5534nsk creada el 2752020 hi ha tot un fil dincidències sense resposta encara que us pasa mnl9543 jbf5886
bcn_cat_tweet_20211021_203425.csv	64aec26d2ef528162e940a99ab6823dcaa8f679fc0bbc46c2491a305138c3df2	5 Urbanisme	5	2	@bcn_ajuntament Podeu, llavors, donar l'ordre de retirar les terrasses provisionals, no???	podeu llavors donar lordre de retirar les terrasses provisionals no
bcn_cat_tweet_20211021_203425.csv	4da3af9d1d1e08f56c16e690de6b72ab1b3659b95eefb9bc8eff567b1a5d1ea8	2 Politica	2	1	@bcn_ajuntament Deixeu viure a la gent en pau	deixeu viure a la gent en pau
bcn_cat_tweet_20211021_203425.csv	3a569a365f6f522c7ba028a0f9ad71b1ed621d8d9f7e264519f2c9a2ce0c5183	11 Seguretat Ciutadana	11	3	@bcn_ajuntament No he vist un GUB caminar en la meua vida	no he vist un gub caminar en la meua vida
bcn_cat_tweet_20211021_203425.csv	a745a93516de30f443c5b255121487cb55a43e5d61e0460a2fe6689debc63284	2 Politica	2	1	@bcn_ajuntament Porcs	porcs
bcn_cat_tweet_20211021_203425.csv	98b2e3aff83be38cf8266e587384145168470d9aac7ee99e9bf8c1b75b3e5d5d	1 Altres	1	0	@bcn_ajuntament On puc consultar les 350 localitzacions?	on puc consultar les 350 localitzacions
bcn_cat_tweet_20211021_203425.csv	a64e8482c32a016c287e26b63f83f2984c69113ff0ec0e3f03d62b6a45f1be31	2 Politica	2	1	@bcn_ajuntament El que hauríeu d’haver fet durant aquests anys enlloc del “pinta y colorea”, ho feu ara i ens costa 70M€… precampanya electoral de la Colau	el que hauríeu d’haver fet durant aquests anys enlloc del “pinta y colorea” ho feu ara i ens costa 70m€… precampanya electoral de la colau
bcn_cat_tweet_20211021_203425.csv	1dddcb3cf1f2ab858e6d0562d88240aa7838c26ab39f7419db882a159c8c9b52	3 Serveis Municipals	3	2	RT @CAPLesHortes: @bcn_ajuntament  ha obert els espais “Konsulta’m” on dóna acompanyament psicològic a adolescents i joves de forma gratuït…	rt    ha obert els espais “konsulta’m” on dóna acompanyament psicològic a adolescents i joves de forma gratuït…
bcn_cat_tweet_20211021_203425.csv	8bed62958b31feb23fde5bb604605ef707d6c303afce3efd27b00533575e8d78	2 Politica	2	1	@bcn_ajuntament @bcnencomu El pla de posar regidors d'ultradreta us està sortint rodo, si m'arriven a dir que en un govern "d'esquerres" hi haurien regidors d'ultradreta mai m'ho hagues pensat. Sou una puta vergonya.https://t.co/xMch6re8n8	el pla de posar regidors dultradreta us està sortint rodo si marriven a dir que en un govern desquerres hi haurien regidors dultradreta mai mho hagues pensat sou una puta vergonyahttpstcoxmch6re8n8
bcn_cat_tweet_20211021_203425.csv	286d7d594565989b79c20b50f5a0564d34e86159f020663b1120ee1713aadf3e	9 Mobilitat	9	2	@bcn_ajuntament El soroll insoportable de les motos "és cuqui"? Que et surtin bicis contradirecció pel carril bus del carrer Mallorca,s' ha d'aguantar? i quan recrimines un altre que es salta el semàfor, dient ón vas? Et diguin "senyora ha esmorzat"? si, estrés i mal humor, però per culpa vostra	el soroll insoportable de les motos és cuqui que et surtin bicis contradirecció pel carril bus del carrer mallorcas ha daguantar i quan recrimines un altre que es salta el semàfor dient ón vas et diguin senyora ha esmorzat si estrés i mal humor però per culpa vostra
bcn_cat_tweet_20211021_203425.csv	4ee287ec449f3a018958bfc1d2d1a8f3e6cde5d6587dd5596fcb12d80362c8a2	9 Mobilitat	9	2	@bcn_ajuntament Una bona forma de reduir les presses i el mal humor seria retornar els carrils que heu tret, tambe baixaria la contaminacio.	una bona forma de reduir les presses i el mal humor seria retornar els carrils que heu tret tambe baixaria la contaminacio
bcn_cat_tweet_20211021_203425.csv	15e0b582fed5ca9b33b5840d8ff2d8497ad1fba9db8fcf20509deb2ec1a7c169	9 Mobilitat	9	2	@bcn_ajuntament @LHAjuntament @TMB_Barcelona Vull agafar el metro. No hi vaig Mai. Vaig a probar per ser sostenible. Compro 1bitllet senzill. Que em trobo? NO puc pagar amb contactless NO puc pagar amb bitllet de 10€. @AdaColau @nuriamarinlh PERÒ EN QUIN SEGLE ESTEM? https://t.co/RPQfeWDkGO	vull agafar el metro no hi vaig mai vaig a probar per ser sostenible compro 1bitllet senzill que em trobo no puc pagar amb contactless no puc pagar amb bitllet de 10€   però en quin segle estem httpstcorpqfewdkgo
bcn_cat_tweet_20211021_203425.csv	334901e6bc686bfee91054128b54ebb1c68916af83a166d3eb478735458ece18	6 Cultura	6	2	@bcn_ajuntament Tenim un greu problema al CAACB entre els pocs voluntaris que pujen a ajudar i les dificultats que implica tenir encara grups tancats per covid quan fora es fa vida gairebé al nivell pre-pandemia. Hem de fer algo ja! Avui nomes ha pogut pujar 1 voluntari! #Adopta	tenim un greu problema al caacb entre els pocs voluntaris que pujen a ajudar i les dificultats que implica tenir encara grups tancats per covid quan fora es fa vida gairebé al nivell prepandemia hem de fer algo ja avui nomes ha pogut pujar 1 voluntari adopta
bcn_cat_tweet_20211021_203425.csv	14fbc433ac3b7a152aa990933c5aede41e8c01d51693e94b0d0ca131b2fb78bf	2 Politica	2	1	@bcn_ajuntament La fada cofrau es dedica a destrossar la ciutat i ara es gasta 70m€ en netejar el que ella mateixa ha generat. Increible….	la fada cofrau es dedica a destrossar la ciutat i ara es gasta 70m€ en netejar el que ella mateixa ha generat increible…
bcn_cat_tweet_20211021_203425.csv	c824bec121154f9a9d1efefd4ad8f9de1ea99c51a4a1e1a63292ae0a1ce9cdf8	2 Politica	2	1	@bcn_ajuntament Si treballes en precari i mal pagat en una empresa, subcontratada a la baixa per l'Ajuntament de Barcelona, no sempre pots anar sense presses.Quan Rodalies t'ha deixat tirat i et penalitzen laboralment l'endarreriment costa no pisar-se de mal humorCom a mínim, no sigueu cínics	si treballes en precari i mal pagat en una empresa subcontratada a la baixa per lajuntament de barcelona no sempre pots anar sense pressesquan rodalies tha deixat tirat i et penalitzen laboralment lendarreriment costa no pisarse de mal humorcom a mínim no sigueu cínics
bcn_cat_tweet_20211021_203425.csv	54e0aad61548dbb432d75e489a634834d1c2f824ae727956386984438d5ab931	3 Serveis Municipals	3	2	@bcn_ajuntament No us heu plantejat posar sancions a la gent que embruti la ciutat a part de destinar diners a la neteja? @AdaColau	no us heu plantejat posar sancions a la gent que embruti la ciutat a part de destinar diners a la neteja
bcn_cat_tweet_20211021_203425.csv	37987afb1d9555bf83cffe8c7cbd3a4ce95574f3d4b0ca2665080afcc09c49df	1 Altres	1	0	@bcn_ajuntament Si, després de les múltiples denúncies a les xarxes... no abans	si després de les múltiples denúncies a les xarxes no abans
bcn_cat_tweet_20211021_203425.csv	06c2c10662a11c58d7aa4cfc0879ee14eaa87c2b8e486df603450c7f967e9d09	1 Altres	1	0	@bcn_ajuntament i nosaltres pensant que això era el normal en una ciutat. Ara s'enten tanta deixadessa.	i nosaltres pensant que això era el normal en una ciutat ara senten tanta deixadessa
bcn_cat_tweet_20211021_203425.csv	8ab6af098d244f797f95d4bd559e4539f2b87f3ef0552cd3d54a18d9139f958e	2 Politica	2	1	@bcn_ajuntament Amb un somriure veient com heu destrossat la ciutat? Quin cinisme.	amb un somriure veient com heu destrossat la ciutat quin cinisme
bcn_cat_tweet_20211021_203425.csv	7d5e3673d557c650056fbc41af46b49c3c292bb0b71584823ee0f0f2ef108e88	5 Urbanisme	5	2	@bcn_ajuntament Si invertíssim la meitat en educació, ja tindríem el problema solucionat. La solució no és invertir en netejar merda, és invertir en evitar que le gent embruti el carrer.	si invertíssim la meitat en educació ja tindríem el problema solucionat la solució no és invertir en netejar merda és invertir en evitar que le gent embruti el carrer
bcn_cat_tweet_20211021_203425.csv	a62291ebf7592817f0ab4f49b631017f978804161e77c1aa89f9403166969463	2 Politica	2	1	@bcn_ajuntament És tan decebedora la manca d'empatia d'un consistori suposadament progressista...cap mena de sensibilitat a les vides de la gent, al dia a dia, estressant, a les necessitats de persones vulnerables i en precari, al.lucinant!	és tan decebedora la manca dempatia dun consistori suposadament progressistacap mena de sensibilitat a les vides de la gent al dia a dia estressant a les necessitats de persones vulnerables i en precari allucinant
bcn_cat_tweet_20211021_203425.csv	c20a72ada810d9b6ed01114ad6f0a68bd2fa713ce2e9b78c099da138d08fc008	9 Mobilitat	9	2	@bcn_ajuntament Si vas en cotxe x BCN, vigila molt  q els colauets tenen molta gana d diners. Intentaran multar x qualsevol cosa. Colau dimissió	si vas en cotxe x bcn vigila molt  q els colauets tenen molta gana d diners intentaran multar x qualsevol cosa colau dimissió
bcn_cat_tweet_20211021_203425.csv	fefbdbe0733b05a962076d0eaee6a35f56bbb81e0a44aca2b128c686e51cdcc4	5 Urbanisme	5	2	RT @txetxu75: @bcn_ajuntament Només el Raval necessita 800 milions d'inversió en neteja de tot tipus. Feu publicat a bombo y platillo de la…	rt   només el raval necessita 800 milions dinversió en neteja de tot tipus feu publicat a bombo y platillo de la…
bcn_cat_tweet_20211021_203425.csv	05f9cb3610454c22f717a4f792ea070ebb29cbd111d3de4a8eb7e23d5b2b13ca	11 Seguretat Ciutadana	11	3	@bcn_ajuntament Seguretat, sí. Esteu vosaltres per parlar de ‘seguretat’	seguretat sí esteu vosaltres per parlar de ‘seguretat’
bcn_cat_tweet_20211021_203425.csv	f7c70dcf3ce321f87a86cc342a36fdbdf86a7e56fc5242a0a8dc3ddadcd6e9fb	5 Urbanisme	5	2	@bcn_ajuntament Només el Raval necessita 800 milions d'inversió en neteja de tot tipus. Feu publicat a bombo y platillo de la vostra obligació... increïble!!	només el raval necessita 800 milions dinversió en neteja de tot tipus feu publicat a bombo y platillo de la vostra obligació increïble
bcn_cat_tweet_20211021_203425.csv	1bd3408dfb24d84e01f76d4e22b9c2640a2ba25c4274bb0577354518c91aa381	11 Seguretat Ciutadana	11	3	RT @mimi_RavalDigne: @bcn_ajuntament @GUBBarcelona @Albert_Batlle_B Bondia, doncs ara arribaran agents quan trucarem per soroll, actes incí…	rt     bondia doncs ara arribaran agents quan trucarem per soroll actes incí…
bcn_cat_tweet_20211021_203425.csv	c5f131bbf423fea9cf6d0d46e09cc9831a1aa04f69135710b137f64747f61772	11 Seguretat Ciutadana	11	3	@bcn_ajuntament @GUBBarcelona @Albert_Batlle_B Bondia, doncs ara arribaran agents quan trucarem per soroll, actes incívics, etc etc?posareu una patrulla fixa als punts negres del Raval con cr Robador?	bondia doncs ara arribaran agents quan trucarem per soroll actes incívics etc etcposareu una patrulla fixa als punts negres del raval con cr robador
bcn_cat_tweet_20211021_203425.csv	dc2d96df5ded6339ac7df6bd86b67afe321c65d705fd9aef76a7218644187862	2 Politica	2	1	@bcn_ajuntament @GUBBarcelona @Albert_Batlle_B A recaptar!!! Q la batllessa s’ha fos la caixa de l’ajuntament…🙄	a recaptar q la batllessa s’ha fos la caixa de l’ajuntament…
bcn_cat_tweet_20211021_203425.csv	310b49caba777bcd36316d3997a71ea0b061ded0aa2f45c41bdbd17ba5e4cab9	2 Politica	2	1	@bcn_ajuntament Aquesta inversió no hagués sigut necessària si tot s'hagués fet com calia des del principi. Per culpa de la deixadesa i poca professionalitat d'alguns, estem pagant (literalment) tots. I ara encara us hem d'aplaudir per fer la vostra feina com cal?	aquesta inversió no hagués sigut necessària si tot shagués fet com calia des del principi per culpa de la deixadesa i poca professionalitat dalguns estem pagant literalment tots i ara encara us hem daplaudir per fer la vostra feina com cal
bcn_cat_tweet_20211021_203425.csv	fdd47e7b6d4bf90eb09287cbd56528f7aaeaa2ef959b5be6b91b5e1b1074fff2	1 Altres	1	0	@bcn_ajuntament Ens esteu prenent el pèl?	ens esteu prenent el pèl
bcn_cat_tweet_20211021_203425.csv	3b33444c98765a335d6c7064e4791dfbaf1e81c86c98f0f832370489cbf87fe0	9 Mobilitat	9	2	@bcn_ajuntament Cada vegada més embussos i més accidents amb patinets per carrils bicis imfumables i busos en contra direcció a entençaxdiagonal a travessera corts…	cada vegada més embussos i més accidents amb patinets per carrils bicis imfumables i busos en contra direcció a entençaxdiagonal a travessera corts…
bcn_cat_tweet_20211021_203425.csv	2ebb92947c3b222db0495a32c8aaf494854c6de0f150103d87f9f6d6fe243f24	2 Politica	2	1	@bcn_ajuntament #Barcelona és un p... nyap amb les vostre mans a l'Ajuntament. @AdaColau  @EnComu_Podem @bcnencomu #Barcelona #AdaColau	barcelona és un p nyap amb les vostre mans a lajuntament     barcelona adacolau
bcn_cat_tweet_20211021_203425.csv	c2c8974644a45fd00eff54a844808b0293324934c6f4743b788ac85eb3c9f98d	9 Mobilitat	9	2	@bcn_ajuntament Pq no hi hagi tant de trànsit ha d'haver-hi una bona infraestructura de transport public, y q no valgui tant i tant car, i sobretot, mes ràpid, q en 15 min en cotxe arribi i en transport públic sigui mes de una hora es lamentable	pq no hi hagi tant de trànsit ha dhaverhi una bona infraestructura de transport public y q no valgui tant i tant car i sobretot mes ràpid q en 15 min en cotxe arribi i en transport públic sigui mes de una hora es lamentable
bcn_cat_tweet_20211021_203425.csv	b0726d57dd5c919e99e0193fc8b79950a7c3ecbe7e73f6e61c5ee36cead7b3d1	9 Mobilitat	9	2	@bcn_ajuntament Si si, però jo no puc anar, amb el meu patinet elèctric, la meva assegurança i el meu casc homologat, fins a la feina, perquè @bcn_ajuntament no fan d'una vegada un carril bici al Passeig Maragall	si si però jo no puc anar amb el meu patinet elèctric la meva assegurança i el meu casc homologat fins a la feina perquè  no fan duna vegada un carril bici al passeig maragall
bcn_cat_tweet_20211021_203425.csv	a7807f999ad482e791c6d11bc6b9895727bbda8bf6134211570327e905fc4d07	9 Mobilitat	9	2	@bcn_ajuntament Aquestes piulades demostren el vostre cinisme. Una pura vergonya la ciutat que ens esteu deixant i un perill diari per a tots els vianants.	aquestes piulades demostren el vostre cinisme una pura vergonya la ciutat que ens esteu deixant i un perill diari per a tots els vianants
bcn_cat_tweet_20211021_203425.csv	63d9e9154ff059d8db68b84050ed85bb0b09ed6bd5b4540c7d9c03c7dd36ea19	2 Politica	2	1	@bcn_ajuntament Ojo que hi ha penya, que cobra un pastón per a que aquesta campanya surti a la llum, que també a valgut un pastón. KsunTotJa.	ojo que hi ha penya que cobra un pastón per a que aquesta campanya surti a la llum que també a valgut un pastón ksuntotja
bcn_cat_tweet_20211021_203425.csv	316cddac462fa652ea64420bda0cbd5192b61a979474acf70d0396561d867e3d	9 Mobilitat	9	2	@bcn_ajuntament I què tal més freqüència en el transport públic?	i què tal més freqüència en el transport públic
bcn_cat_tweet_20211021_203425.csv	dde8e9d13734f0eb478b01af7c3d89fa6e9dcde273f3a0f586874a66b7d3de31	2 Politica	2	1	@bcn_ajuntament 2 anys tocant-se la pera, ab la, excusa de la pandèmia sense cap manteniment, netejas nefastas,una Barcelona triste i bruta! Aquets diners mal gastats podrien servir per altres coses molt més greus! Pocas vergonyas de pas feu alguna cosa platja, Barceloneta plaga de ratas	2 anys tocantse la pera ab la excusa de la pandèmia sense cap manteniment netejas nefastasuna barcelona triste i bruta aquets diners mal gastats podrien servir per altres coses molt més greus pocas vergonyas de pas feu alguna cosa platja barceloneta plaga de ratas
bcn_cat_tweet_20211021_203425.csv	a06638b3d870a068b2b84d9dd75468030f3c99ae497fb7932f37f3e9cc967679	11 Seguretat Ciutadana	11	3	@bcn_ajuntament Esperem que no hi hagi cap Rosa Peral ni cap Àlbert #CrimsGuardiaUrbana	esperem que no hi hagi cap rosa peral ni cap àlbert crimsguardiaurbana
